type,id,project_id,submitter_id,assay_instrument,assay_instrument_model,assay_method,assay_instrument_mode,assay_kit_name,assay_kit_vendor,assay_kit_version,cell_concentration,cell_count,experimental_step,molecular_concentration,analytes.id,analytes.submitter_id
quantification_assay,723e2bd7-8add-4fba-9d04-9b3cffd8db7e,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00015_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,462996fd-d5b3-4d44-95c1-09c589bfd4b0,BPA_ES_P001_EX1_AR00015
quantification_assay,05d03ce6-efff-45a0-87be-630f629ff3d1,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00016_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,6bb44b88-b31c-49b0-b882-09498a580c43,BPA_ES_P001_EX1_AR00016
quantification_assay,93fd1abf-39c0-43aa-93fc-168f4bb84ca1,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00017_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,bf77a4e1-64ed-45e1-a841-555f01a2e8b8,BPA_ES_P001_EX1_AR00017
quantification_assay,203da3ae-f373-499a-a3e2-f1e36735662b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00018_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,e2bb836a-1c75-4062-b1f2-212f9836a8ba,BPA_ES_P001_EX1_AR00018
quantification_assay,854ad9ad-a4db-43c9-aff8-a874455b21ba,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00019_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,e149b299-b626-427f-99f8-0fd7bca56b90,BPA_ES_P001_EX1_AR00019
quantification_assay,816f6e7f-bb5c-4827-8eaa-043ae610d7b3,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00020_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,7b3db11f-2075-42d6-88db-d80ce16303a1,BPA_ES_P001_EX1_AR00020
quantification_assay,bc9a45fe-1c74-4fbc-8a9d-5fa598824d48,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00021_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.7,,,,c38b83dd-1310-49b4-abff-94b2cc41a217,BPA_ES_P001_EX1_AR00021
quantification_assay,e99d8fd8-0478-44e3-bd6d-d471cd5feb37,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00022_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.7,,,,74d24234-236d-4dc6-bcdc-bcfcc67bb37a,BPA_ES_P001_EX1_AR00022
quantification_assay,0d735bc4-48c8-4ddf-94ce-c9d6e1a74a2f,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00023_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,a4f38a10-6a93-4039-b9cf-5a550b2977f1,BPA_ES_P001_EX1_AR00023
quantification_assay,168f0fbc-7f06-47e2-816e-411e14e2fcb6,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00024_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,4c19854f-5c63-4e9c-ac5c-29eaea768892,BPA_ES_P001_EX1_AR00024
quantification_assay,5b02fd97-bb7c-45ff-a94d-6f46a2af5a60,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00025_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,6.1,,,,f3cee666-ca7c-43b2-8967-c15d2ec05de2,BPA_ES_P001_EX1_AR00025
quantification_assay,02e73cfb-9959-4bf3-84b7-46da8f4b703b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00026_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.6,,,,ae9f9bd8-a66c-404c-af21-2f8dee32cc59,BPA_ES_P001_EX1_AR00026
quantification_assay,8e0c666d-adb3-4b34-ab46-9374112d9e15,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00027_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,e74ad621-1693-4239-9e2e-b9e9941ada8f,BPA_ES_P001_EX1_AR00027
quantification_assay,813e221b-1233-44ac-8625-56dd1187c12f,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00028_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,4ebe95cf-1b7e-4653-a94a-2a54991f2a4c,BPA_ES_P001_EX1_AR00028
quantification_assay,effaef02-70f4-461e-8a11-86cdcdb04cbe,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00029_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,109.9,,,,a71b6101-a7c4-47dc-a0c8-743ac64b66e1,BPA_ES_P001_EX1_AR00029
quantification_assay,677fca43-dc9a-46d5-a0c4-71f68eed3ef9,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00030_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,41.3,,,,986dcad3-ac35-43d0-8804-cd89a345c13e,BPA_ES_P001_EX1_AR00030
quantification_assay,15e657f1-2a90-49f7-aa39-67f6fa92683e,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00031_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,35.5,,,,b8c98456-9663-411b-aea0-1b13d8250dd5,BPA_ES_P001_EX1_AR00031
quantification_assay,d8ea7882-1f70-4d0b-b467-b6a63890cc73,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00032_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,16.5,,,,6a7fb638-09a3-45b9-9c9b-7317a18fe30d,BPA_ES_P001_EX1_AR00032
quantification_assay,a0a57690-467e-4581-89bf-e867612f7910,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00033_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0.6,,,,988677e7-a53e-420a-ad21-77245801a097,BPA_ES_P001_EX1_AR00033
quantification_assay,fa6b6620-e000-4b1a-bf7e-86a5a94bdfc5,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00034_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0.6,,,,8feaef43-fac3-4956-b926-434f5ac88712,BPA_ES_P001_EX1_AR00034
quantification_assay,3edecf00-cdf8-46ea-9b58-a8e5c4345d2e,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00035_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,e077b5e8-ce95-4e0a-8193-b36a54b3ebf7,BPA_ES_P001_EX1_AR00035
quantification_assay,f06a44ca-479d-4d61-89d2-a5324d8e0284,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00036_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,833f4abb-2ee4-4aed-8eb9-f21d547fb3c7,BPA_ES_P001_EX1_AR00036
quantification_assay,45fbfc1b-e23b-46bd-ad69-b9b705d222b7,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00037_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.2,,,,3b5b731d-e87d-463c-9476-a7e45f6d68e2,BPA_ES_P001_EX1_AR00037
quantification_assay,a4374910-57a4-4228-80bd-caed3ca00bf1,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00038_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.1,,,,abd923c8-d4d5-44a7-b0a3-a2f5e6ab81c9,BPA_ES_P001_EX1_AR00038
quantification_assay,f9106e7d-cdfd-480c-b4a4-9fafd72dc24c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00039_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,c9f0f0f8-8752-4a8d-910b-1937fbe7e37a,BPA_ES_P001_EX1_AR00039
quantification_assay,5ed268c6-5c79-4244-a728-2ec2faeb6445,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00040_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,199d23ff-a85b-4a4f-9cd9-6a0f1bd75c74,BPA_ES_P001_EX1_AR00040
quantification_assay,d3397059-c81c-462e-bd1c-b694fe45aa38,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00041_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,3,,,,c96c2ad2-469a-4aa7-aaa9-b5d7d51dc5ad,BPA_ES_P001_EX1_AR00041
quantification_assay,816af55b-ee41-444b-9d2d-4bd82881894f,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00042_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,1c05c296-318e-428d-b3f8-3954bcb3ce60,BPA_ES_P001_EX1_AR00042
quantification_assay,62f25c36-bfa4-49e5-8f13-a44865273520,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00043_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2,,,,e690fd7f-ab72-4b2d-a0d0-d18763dcc233,BPA_ES_P001_EX1_AR00043
quantification_assay,d43342c2-2fb6-414d-9bc9-4cd9dc92b4c8,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00044_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,9c223156-1237-46cb-ad34-46b4cf8281db,BPA_ES_P001_EX1_AR00044
quantification_assay,f744719b-d1b9-41cd-beac-ff2151386438,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00045_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.6,,,,0e8d31ca-08b8-41a9-bff9-159710de8e1d,BPA_ES_P001_EX1_AR00045
quantification_assay,4d294086-e67d-4d9a-b3f1-bc9e488e1ead,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00046_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.6,,,,b71ee5fd-a112-4fb3-879e-3594c614740f,BPA_ES_P001_EX1_AR00046
quantification_assay,16ed3035-dec5-4bdb-afe1-cedf8c4a0a8c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00047_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,b06ccbc1-dac5-4395-ac45-30373988a955,BPA_ES_P001_EX1_AR00047
quantification_assay,bb9b9faa-c9d3-4970-b17f-142a57d6cf50,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00048_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,3d9a326f-dd34-40c1-8484-39d25bf3f627,BPA_ES_P001_EX1_AR00048
quantification_assay,1fb7b9c6-2d62-4702-b2d0-159a6b65c60c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00049_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.1,,,,983ea0f1-60cb-4dff-9bc6-08835fd687b6,BPA_ES_P001_EX1_AR00049
quantification_assay,0a879e5e-d769-4a6f-b87d-184ce9c7f586,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00050_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.3,,,,fe0aca79-710a-46a2-a9c1-91a74435843b,BPA_ES_P001_EX1_AR00050
quantification_assay,852b47a1-03b1-4dd6-839d-978c4287ff32,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00051_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,14c178b6-a0c5-4829-844f-6325fd131c8d,BPA_ES_P001_EX1_AR00051
quantification_assay,b9723f4c-9be1-479b-942e-ceb4c142ea9e,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00052_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,c4d92a05-1ba1-492a-81d0-d7a09bdc585b,BPA_ES_P001_EX1_AR00052
quantification_assay,7335a182-cd54-406f-9085-c25b5cdedf00,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00053_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,3.2,,,,2598b7ff-00cf-4d87-853a-27ed2d85b142,BPA_ES_P001_EX1_AR00053
quantification_assay,809718a7-613f-4797-8cf4-da38e3778946,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00054_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.6,,,,3fa60cc1-ba88-433e-86d1-07848e8f7a9e,BPA_ES_P001_EX1_AR00054
quantification_assay,c6ca1663-126e-4599-9d0e-bd604e0fa357,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00055_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,aeb5d735-eadb-4611-bf9e-57e3ee2940e7,BPA_ES_P001_EX1_AR00055
quantification_assay,23e9aa66-4325-47ee-8f5c-d9c6d6b674c5,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00056_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,87bacc12-c084-4107-be40-f97ec753b2a0,BPA_ES_P001_EX1_AR00056
quantification_assay,c4803b5d-a579-4af6-8224-85fee7431a19,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00057_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,6.3,,,,5d74464a-8d9a-449f-af66-d50cee346312,BPA_ES_P001_EX1_AR00057
quantification_assay,b02bb14e-3f11-4783-8d59-6031c90d6ba0,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00058_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,3.1,,,,200c534f-7d15-4ed4-a8e4-e576b805ca7f,BPA_ES_P001_EX1_AR00058
quantification_assay,f52d0c08-bbea-4056-a50d-362ef5fb68c9,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00059_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,f0d39c91-1363-45f0-98fd-481bf1e717d4,BPA_ES_P001_EX1_AR00059
quantification_assay,3e811b2c-d06c-4267-8474-633d18654064,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00060_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,6761bd55-d19e-4635-bbf6-1c4776785335,BPA_ES_P001_EX1_AR00060
quantification_assay,14163d91-a3c7-424b-b9c7-0f46bd199f5b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00061_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,3.4,,,,7762b549-2f67-444b-a7f8-560efa375ac6,BPA_ES_P001_EX1_AR00061
quantification_assay,477aed1f-c600-4a09-ad15-16f7e43738a8,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00062_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.7,,,,f7d6ad6b-d215-400f-b14a-b3de4362893b,BPA_ES_P001_EX1_AR00062
quantification_assay,3804b23d-ce78-4da7-8fce-d8881ebdd4e7,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00063_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0.6,,,,b5f2627f-de15-44d0-b362-b6386e2d0f61,BPA_ES_P001_EX1_AR00063
quantification_assay,cd602396-98a9-4bf8-b8dd-41a762e43a70,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00064_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,8223cf7a-62d2-4dc1-9f3f-0e7ab07606f4,BPA_ES_P001_EX1_AR00064
quantification_assay,4d3575ec-5130-4d5d-a559-9265d5329d3d,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00065_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,273.6,,,,a592732d-110c-4ab4-ba90-22340096725a,BPA_ES_P001_EX1_AR00065
quantification_assay,2fd4711e-d202-4362-a5d0-b987ffcd96a6,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00066_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,244.7,,,,1b10639c-8fc1-4050-a64b-64c6a575fb86,BPA_ES_P001_EX1_AR00066
quantification_assay,0cdc2d7a-8606-4634-ba7c-60a34a10dbbc,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00067_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,101.8,,,,33d5d408-d684-41c2-a8e1-b57bcbe5128a,BPA_ES_P001_EX1_AR00067
quantification_assay,9c9fb6d1-1ab3-45b8-883e-d463108684ff,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00068_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,98,,,,d9b2e0f9-b211-4570-9e4e-b4b470829ab6,BPA_ES_P001_EX1_AR00068
quantification_assay,9a3886ea-17af-4793-85ce-8aa4e2b94dc3,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00069_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,668.8,,,,8ad3a63c-4811-4bb4-ab86-1da143b732d7,BPA_ES_P001_EX1_AR00069
quantification_assay,06accc53-558c-475e-8c9e-e64db23f9a96,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00070_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,362.1,,,,7078e475-0954-4f53-9928-6801cf79d48e,BPA_ES_P001_EX1_AR00070
quantification_assay,aa3ebd16-119c-4941-b77f-8c7aaef3bf8c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00071_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,415.8,,,,cbdbe9d9-530a-493f-bcee-3cf83cd56212,BPA_ES_P001_EX1_AR00071
quantification_assay,5414452f-23be-4d48-b8f6-e52d0fe2ff5d,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00072_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,261.2,,,,8afba293-0b33-4361-a56b-0f88f6b93322,BPA_ES_P001_EX1_AR00072
quantification_assay,dde29e33-b958-4027-9caf-cbccdd65a666,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00073_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,5.1,,,,5c68e3bf-1735-48fd-995d-40aa008cca4e,BPA_ES_P001_EX1_AR00073
quantification_assay,9d6358bd-c3bf-4723-ac5c-2cd38e9b14a1,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00074_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.7,,,,79d614c0-e478-497e-8e2a-610d801054cf,BPA_ES_P001_EX1_AR00074
quantification_assay,d0a5f394-fb40-40ec-9868-b536ae80a864,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00075_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,7cf8a91f-df11-4f82-9188-95c11f6fdc85,BPA_ES_P001_EX1_AR00075
quantification_assay,975eb9fb-e831-486a-971f-43ddfe8caed7,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00076_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,530a9324-3923-4d3a-b9fa-5a72770c6dd8,BPA_ES_P001_EX1_AR00076
quantification_assay,299c318c-e1df-4696-995b-10954e4f51bd,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00077_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,6fbf5326-2a8d-4ce5-8da9-a649da720089,BPA_ES_P001_EX1_AR00077
quantification_assay,160aa930-d2b5-4871-922e-ee6ee74615d1,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00078_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,9b300086-cce9-4e77-ba15-1031de00caae,BPA_ES_P001_EX1_AR00078
quantification_assay,3a2b5d66-6e7c-42b3-8c20-9441410860c3,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00079_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,0638c87f-fb8a-47a9-9769-3ba2c4e32c72,BPA_ES_P001_EX1_AR00079
quantification_assay,7a920d9e-2867-4c79-b07a-e1abf75fd043,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00080_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,5b6d57bc-9726-4e20-81ec-6a484f7fb136,BPA_ES_P001_EX1_AR00080
quantification_assay,dcba61e6-f300-45ac-a6be-eb22183ab34b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00081_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,26.8,,,,5c872d5b-6de2-4914-96fd-5c207894a7b4,BPA_ES_P001_EX1_AR00081
quantification_assay,e4c77926-c5a3-4c7a-b39f-3c2e9088dca8,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00082_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,11.6,,,,39734565-0724-4663-8f0c-b96f6e4ab2a3,BPA_ES_P001_EX1_AR00082
quantification_assay,a3572949-bebe-4dbb-ae1f-0196b7e2aa7d,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00083_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,13.4,,,,c6d036a4-3b23-4d73-8cd0-ed95c09376c5,BPA_ES_P001_EX1_AR00083
quantification_assay,66a3afeb-ff02-4e51-90f3-83657109e31a,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00084_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,5.4,,,,fb395094-c8eb-42c0-ac5a-9f3f46d1d806,BPA_ES_P001_EX1_AR00084
quantification_assay,12281e22-e53b-4f11-8161-f1cd848c799d,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00085_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,2.3,,,,a237f7d1-e32f-4270-972b-e3f6efebf4ce,BPA_ES_P001_EX1_AR00085
quantification_assay,79d95006-f1a8-4177-80ce-221b7df7270e,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00086_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1.2,,,,6f59cbfe-911d-47d3-8fb3-57d308fe39c1,BPA_ES_P001_EX1_AR00086
quantification_assay,2fb25ad2-a289-4aad-b6ae-1b822f5de537,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00087_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,771dc5c6-878f-48d6-990f-785d5287d302,BPA_ES_P001_EX1_AR00087
quantification_assay,ea010266-7f77-4c1f-89e9-8a011f9870c5,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00088_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,77993d08-0368-4902-b320-e0ef289992d9,BPA_ES_P001_EX1_AR00088
quantification_assay,0471e552-7c38-4209-9520-4bd052f052a9,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00089_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,7.7,,,,60479bd4-889c-445e-9272-33f1bd908375,BPA_ES_P001_EX1_AR00089
quantification_assay,2ebfde87-1b42-471b-8be1-184652ed6f5f,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00090_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,4.6,,,,ea6c2e1e-0379-4df1-9f2b-2f605fad51ec,BPA_ES_P001_EX1_AR00090
quantification_assay,734209ee-94e8-4149-97b2-4b8fdfcdb90b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00091_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,3c756a24-0eb5-40c5-92ba-0cf43811aa33,BPA_ES_P001_EX1_AR00091
quantification_assay,ed687724-ac25-4512-ab69-3a4617b1d470,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00092_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,0bd23cfc-1de5-43db-8949-7f1073b2ebec,BPA_ES_P001_EX1_AR00092
quantification_assay,1609a019-8f84-4826-b1cc-5eb3cedd4125,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00093_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,68.5,,,,0257af25-6f03-4979-9559-e2e210a18676,BPA_ES_P001_EX1_AR00093
quantification_assay,0b011b06-8c0a-4f20-b47d-e37b8950d50b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00094_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,41.6,,,,89f96a03-39c5-4500-9fcf-9b2a2451296d,BPA_ES_P001_EX1_AR00094
quantification_assay,2eae6983-e8a7-4f3d-9fca-c6c2d1ad88fa,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00095_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,78d0a613-c76a-490d-ac9b-ebbae0a721b4,BPA_ES_P001_EX1_AR00095
quantification_assay,ede3b525-460b-4b47-9b03-f3856f59fb1c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00096_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,0,,,,91995f34-70a5-4297-ae6d-9a50a3e04822,BPA_ES_P001_EX1_AR00096
quantification_assay,53d466c0-a418-4f45-8392-4b20d30ca99c,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00097_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,7.2,,,,44c4b658-0263-456e-ad59-45dd779f9992,BPA_ES_P001_EX1_AR00097
quantification_assay,2b8526a1-71aa-45ab-9ece-962f3f4b105b,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00098_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,5.1,,,,76090219-c890-4a29-b400-3af015ab48a1,BPA_ES_P001_EX1_AR00098
quantification_assay,a09b9aff-4bd8-4baa-94ee-6bd472cb8732,bpa-EpicSciences_P001_T1,BPA_ES_P001_EX1_AR00099_QA,Epic Sciences CTC Platform,ESRUO-01,Immunohistochemistry,,,,,1,,,,b9ff32cb-1a35-4532-a296-012072fca27c,BPA_ES_P001_EX1_AR00099
